"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"Bounciness","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"Gravity","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Gravity","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Gravity","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Gravity","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Gravity","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Gravity","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Gravity","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Gravity","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Gravity","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Gravity","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Gravity","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Mass","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Mass","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Mass","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Mass","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Mass","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Mass","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Mass","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Mass","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Mass","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Mass","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Mass","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"PufferBlowers","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"PufferBlowers","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"PufferBlowers","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"PufferBlowers","PufferClicks","NA","Number of puffer clicks","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"PufferBlowers","PufferClicks","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"PufferBlowers","PufferClicks","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"PufferBlowers","PufferClicks","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"PufferBlowers","RightBlower","NA","Blower at the right of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","4","","","","","","","","","","","",""
"PufferBlowers","RightBlower","","","","","NA","NA","One","","","","4","11.5","","","","","","","","","","","",""
"PufferBlowers","RightBlower","","","","","NA","NA","Two","","","","11.5","24.75","","","","","","","","","","","",""
"PufferBlowers","RightBlower","","","","","NA","NA","MorethanTwo","","","","24.75","Inf","","","","","","","","","","","",""
"AnnoyingLever","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"AnnoyingLever","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"AnnoyingLever","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"AnnoyingLever","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"AnnoyingLever","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"AnnoyingLever","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"AnnoyingLever","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"AnnoyingLever","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"AnnoyingLever","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"AnnoyingLever","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"AnnoyingLever","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"AnnoyingLever","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"AnnoyingLever","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"AroundTree","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"AroundTree","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"AroundTree","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"AroundTree","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","31.697","","","","","","","","","","","",""
"AroundTree","Duration","","","","","NA","NA","Q2","","","","31.697","65.785","","","","","","","","","","","",""
"AroundTree","Duration","","","","","NA","NA","Q3","","","","65.785","127.045","","","","","","","","","","","",""
"AroundTree","Duration","","","","","NA","NA","Q4","","","","127.045","Inf","","","","","","","","","","","",""
"AroundTree","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"AroundTree","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"AroundTree","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"AroundTree","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"AroundTree","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"AroundTree","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Attic","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Attic","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Attic","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Attic","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Attic","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Attic","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Attic","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Attic","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Attic","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Attic","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Attic","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Attic","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Attic","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Avalanch","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Avalanch","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Avalanch","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Avalanch","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Avalanch","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Avalanch","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Avalanch","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Avalanch","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Avalanch","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Avalanch","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Avalanch","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Avalanch","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Avalanch","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"BigWatermill","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"BigWatermill","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"BigWatermill","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"BigWatermill","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"BigWatermill","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"BigWatermill","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"BigWatermill","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"BigWatermill","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"BigWatermill","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"BigWatermill","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"BigWatermill","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"BigWatermill","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"BigWatermill","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CanOpener","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CanOpener","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CanOpener","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CanOpener","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"CanOpener","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"CanOpener","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"CanOpener","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"CanOpener","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"CanOpener","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"CanOpener","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"CanOpener","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"CanOpener","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"CanOpener","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CatchIt","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CatchIt","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CatchIt","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CatchIt","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"CatchIt","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"CatchIt","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"CatchIt","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"CatchIt","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"CatchIt","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"CatchIt","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"CatchIt","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"CatchIt","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"CatchIt","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Caterpillar","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Caterpillar","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Caterpillar","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Caterpillar","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Caterpillar","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Caterpillar","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Caterpillar","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Caterpillar","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Caterpillar","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Caterpillar","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Caterpillar","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Caterpillar","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Caterpillar","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Caveman","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Caveman","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Caveman","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Caveman","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"Caveman","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"Caveman","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"Caveman","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"Caveman","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Caveman","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Caveman","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Caveman","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Caveman","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Caveman","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"ChocolateFactory","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"ChocolateFactory","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"ChocolateFactory","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"ChocolateFactory","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"ChocolateFactory","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"ChocolateFactory","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"ChocolateFactory","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"ChocolateFactory","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"ChocolateFactory","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"ChocolateFactory","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"ChocolateFactory","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"ChocolateFactory","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"ChocolateFactory","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CloudyDay","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CloudyDay","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CloudyDay","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CloudyDay","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","25.212","","","","","","","","","","","",""
"CloudyDay","Duration","","","","","NA","NA","Q2","","","","25.212","63.56","","","","","","","","","","","",""
"CloudyDay","Duration","","","","","NA","NA","Q3","","","","63.56","177.558","","","","","","","","","","","",""
"CloudyDay","Duration","","","","","NA","NA","Q4","","","","177.558","Inf","","","","","","","","","","","",""
"CloudyDay","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"CloudyDay","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CloudyDay","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"CloudyDay","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"CloudyDay","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"CloudyDay","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"ClownChallenge","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"ClownChallenge","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"ClownChallenge","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"ClownChallenge","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"ClownChallenge","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"ClownChallenge","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"ClownChallenge","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"ClownChallenge","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"ClownChallenge","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"ClownChallenge","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"ClownChallenge","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"ClownChallenge","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"ClownChallenge","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"Cornfield","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Cornfield","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Cornfield","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Cornfield","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","50.9","","","","","","","","","","","",""
"Cornfield","Duration","","","","","NA","NA","Q2","","","","50.9","122.689","","","","","","","","","","","",""
"Cornfield","Duration","","","","","NA","NA","Q3","","","","122.689","261.47","","","","","","","","","","","",""
"Cornfield","Duration","","","","","NA","NA","Q4","","","","261.47","Inf","","","","","","","","","","","",""
"Cornfield","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"Cornfield","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"Cornfield","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"Cornfield","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"Cornfield","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"Cornfield","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CosmicCave","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CosmicCave","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CosmicCave","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CosmicCave","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","92.688","","","","","","","","","","","",""
"CosmicCave","Duration","","","","","NA","NA","Q2","","","","92.688","190.023","","","","","","","","","","","",""
"CosmicCave","Duration","","","","","NA","NA","Q3","","","","190.023","395.85","","","","","","","","","","","",""
"CosmicCave","Duration","","","","","NA","NA","Q4","","","","395.85","Inf","","","","","","","","","","","",""
"CosmicCave","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"CosmicCave","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"CosmicCave","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"CosmicCave","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"CosmicCave","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"CosmicCave","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"CrazySeesaw","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CrazySeesaw","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CrazySeesaw","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CrazySeesaw","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","30.19","","","","","","","","","","","",""
"CrazySeesaw","Duration","","","","","NA","NA","Q2","","","","30.19","67.037","","","","","","","","","","","",""
"CrazySeesaw","Duration","","","","","NA","NA","Q3","","","","67.037","154.893","","","","","","","","","","","",""
"CrazySeesaw","Duration","","","","","NA","NA","Q4","","","","154.893","Inf","","","","","","","","","","","",""
"CrazySeesaw","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"CrazySeesaw","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"CrazySeesaw","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"CrazySeesaw","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"CrazySeesaw","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"CrazySeesaw","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
"DivingBoard","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","","NA","NA","","","","","","","","","","","",""
"DivingBoard","TrophyLevel","","","","","NA","NA","Silver","","","","NA","NA","","","","","","","","","","","",""
"DivingBoard","TrophyLevel","","","","","NA","NA","None","","","","NA","NA","","","","","","","","","","","",""
"DivingBoard","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","42.413","","","","","","","","","","","",""
"DivingBoard","Duration","","","","","NA","NA","Q2","","","","42.413","95.7","","","","","","","","","","","",""
"DivingBoard","Duration","","","","","NA","NA","Q3","","","","95.7","165.846","","","","","","","","","","","",""
"DivingBoard","Duration","","","","","NA","NA","Q4","","","","165.846","Inf","","","","","","","","","","","",""
"DivingBoard","NumberAttempts","NA","Number of attempts","","Observable,pnodes","TRUE","4","one","","","","0.1","1.1","","","","","","","","","","","",""
"DivingBoard","NumberAttempts","","","","","NA","NA","two","","","","1.1","2.1","","","","","","","","","","","",""
"DivingBoard","NumberAttempts","","","","","NA","NA","three_four","","","","2.1","4.1","","","","","","","","","","","",""
"DivingBoard","NumberAttempts","","","","","NA","NA","more_than_four","","","","4.1","Inf","","","","","","","","","","","",""
"DivingBoard","ApplicableAgent","NA","Agent Type","","Observable,pnodes","FALSE","2","TRUE","","","1","NA","NA","","","","","","","","","","","",""
"DivingBoard","ApplicableAgent","","","","","NA","NA","FALSE","","","0","NA","NA","","","","","","","","","","","",""
