"Model","Node","NStates","State","Link","LinkScale","Physics","ForceAndMotion","LinearMomentum","Energy","Torque","NFL","NSL","NTL","POfMom","ConOfMom","EnergyTransfer","EnergyDissipate","PropertiesofTorque","StaticEquilibrium","Rules","A.Physics","A.ForceAndMotion","A.LinearMomentum","A.Energy","A.Torque","A.NFL","A.NSL","A.NTL","A.POfMom","A.ConOfMom","A.EnergyTransfer","A.EnergyDissipate","A.PropertiesofTorque","A.StaticEquilibrium","A","B.Physics","B.ForceAndMotion","B.LinearMomentum","B.Energy","B.Torque","B.NFL","B.NSL","B.NTL","B.POfMom","B.ConOfMom","B.EnergyTransfer","B.EnergyDissipate","B.PropertiesofTorque","B.StaticEquilibrium","B","PriorWeight","",""
"Shelves","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"Shelves","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","","",""
"SkatePark","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"SkatePark","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Socks","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","1","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","TrophyLevel","2","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","LeftBlower","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","LeftBlower","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","LeftBlower","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","BottomBlower","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","BottomBlower","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spiral","BottomBlower","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","SliderAdjust","NA","One","","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","SliderAdjust","NA","Two","","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Spring","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","0.64","","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"StPatricksDay","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","NA","0.768","0.512","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"TheMuseum","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"TheMuseum","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Tricks","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"Tricks","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","","",""
"TwinPeaks","TrophyLevel","2","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"TwinPeaks","BottomBlower","4","Zero","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"TwinPeaks","BottomBlower","NA","One","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"TwinPeaks","BottomBlower","NA","Two","","NA","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","NA","NA","NA","NA","NA","0.96","","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"UFO2","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UFO2","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UFO2","PufferClicks","4","Zero","partialCredit","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UFO2","PufferClicks","NA","One","","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UFO2","PufferClicks","NA","Two","","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UFO2","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","1","0","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.96","","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"UndertheCandlestick","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Whale","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","SliderAdjust","NA","One","","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","SliderAdjust","NA","Two","","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Whale","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","NA","NA","NA","NA","NA","0.512","","NA","NA","NA","NA","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"WindyDay","TrophyLevel","2","Gold","partialCredit","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"WindyDay","BottomBlower","4","Zero","partialCredit","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"WindyDay","BottomBlower","NA","One","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"WindyDay","BottomBlower","NA","Two","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
